,index,Timestamp,Heart rate,R-R interval,MarkerName,GSR Conductance CAL
3046,22928,278142.8707,,,,2.41978022
3047,22929,278150.6832,,,,2.416849817
3048,22930,278158.4957,,,,2.41978022
3049,22931,278166.3082,,,,2.418315018
3050,22932,278174.1207,,,,2.418315018
3051,22933,278181.9332,,,,2.41978022
3052,22934,278189.7457,,,,2.415384615
3053,22935,278197.5582,,,,2.41978022
3054,22936,278205.3707,,,,2.416849817
3055,22937,278213.1832,,,,2.416849817
3056,22938,278220.9957,,,,2.418315018
3057,22939,278228.8082,,,,2.415384615
3058,22940,278236.6207,,,,2.418315018
3059,22941,278244.4332,,,,2.416849817
3060,22942,278252.2457,,,,2.413919414
3061,22943,278260.0582,,,,2.416849817
3062,22944,278267.8707,,,,2.415384615
3063,22945,278275.6832,,,,2.416849817
3064,22946,278283.4957,,,,2.415384615
3065,22947,278291.3082,,,,2.412454212
3066,22948,278299.1207,,,,2.415384615
3067,22949,278306.9332,,,,2.413919414
3068,22950,278314.7457,,,,2.413919414
3069,22951,278322.5582,,,,2.413919414
3070,22952,278330.3707,,,,2.410989011
3071,22953,278338.1832,,,,2.413919414
3072,22954,278345.9957,,,,2.412454212
3073,22955,278353.8082,,,,2.413919414
3074,22956,278361.6207,,,,2.413919414
3075,22957,278369.4332,,,,2.40952381
3076,22958,278377.2457,,,,2.412454212
3077,22959,278385.0582,,,,2.410989011
3078,22960,278392.8707,,,,2.40952381
3079,22961,278400.6832,,,,2.412454212
3080,22962,278408.4957,,,,2.40952381
3081,22963,278416.3082,,,,2.413919414
3082,22964,278424.1207,,,,2.412454212
3083,22965,278431.9332,,,,2.408058608
3084,22966,278439.7457,,,,2.410989011
3085,22967,278447.5582,,,,2.408058608
3086,22968,278455.3707,,,,2.40952381
3087,22969,278463.1832,,,,2.40952381
3088,22970,278470.9957,,,,2.406593407
3089,22971,278478.8082,,,,2.40952381
3090,22972,278486.6207,,,,2.40952381
3091,22973,278494.4332,,,,2.408058608
3092,22974,278502.2457,,,,2.408058608
3093,22975,278510.0582,,,,2.405128205
3094,22976,278517.8707,,,,2.40952381
3095,22977,278525.6832,,,,2.406593407
3096,22978,278533.4957,,,,2.405128205
3097,22979,278541.3082,,,,2.408058608
3098,22980,278549.1207,,,,2.405128205
3099,22981,278556.9332,,,,2.408058608
3100,22982,278564.7457,,,,2.405128205
3101,22983,278572.5582,,,,2.403663004
3102,22984,278580.3707,,,,2.408058608
3103,22985,278588.1832,,,,2.403663004
3104,22986,278595.9957,,,,2.405128205
