,index,Timestamp,Heart rate,R-R interval,MarkerName,GSR Conductance CAL
7000,99715,700856.0602,,,,13.694783729626934
7001,99716,700863.8727,,,,13.684573266454796
7002,99717,700871.6852,,,,13.694783729626934
7003,99718,700879.4977,,,,13.689678498040868
7004,99719,700887.3102,,,,13.684573266454796
7005,99720,700895.1227,,,,13.679468034868734
7006,99721,700902.9352,,,,13.684573266454796
7007,99722,700910.7477,,,,13.679468034868734
7008,99723,700918.5602,,,,13.679468034868734
7009,99724,700926.3727,,,,13.674362803282662
7010,99725,700934.1852,,,,13.679468034868734
7011,99726,700941.9977,,,,13.674362803282662
7012,99727,700949.8102,,,,13.669257571696594
7013,99728,700949.935757845,81.0,893.0,,
7014,99729,700957.6227,,,,13.664152340110526
7015,99730,700958.5068,,,BuzzWireHit,
7016,99731,700965.4352,,,,13.669257571696594
7017,99732,700972.4796,,,BuzzWireHit,
7018,99733,700973.2477,,,,13.664152340110526
7019,99734,700981.0602,,,,13.664152340110526
7020,99735,700986.4348,,,BuzzWireHit,
7021,99736,700988.8727,,,,13.664152340110526
7022,99737,700996.6852,,,,13.669257571696594
7023,99738,701004.4977,,,,13.659047108524458
7024,99739,701012.3102,,,,13.664152340110526
7025,99740,701014.3573,,,BuzzWireHit,
7026,99741,701020.1227,,,,13.653941876938395
7027,99742,701027.9352,,,,13.659047108524458
7028,99743,701028.3187,,,BuzzWireHit,
7029,99744,701035.7477,,,,13.653941876938395
7030,99745,701043.5602,,,,13.648836645352324
7031,99746,701051.3727,,,,13.648836645352324
7032,99747,701056.244,,,BuzzWireHit,
7033,99748,701059.1852,,,,13.653941876938395
7034,99749,701066.9977,,,,13.648836645352324
7035,99750,701074.8102,,,,13.648836645352324
7036,99751,701082.6227,,,,13.64373141376626
7037,99752,701090.4352,,,,13.648836645352324
7038,99753,701098.2477,,,,13.648836645352324
7039,99754,701106.0602,,,,13.638626182180188
7040,99755,701113.8727,,,,13.638626182180188
7041,99756,701121.6852,,,,13.638626182180188
7042,99757,701129.4977,,,,13.638626182180188
7043,99758,701137.3102,,,,13.638626182180188
7044,99759,701145.1227,,,,13.638626182180188
7045,99760,701152.9352,,,,13.638626182180188
7046,99761,701160.7477,,,,13.638626182180188
7047,99762,701168.5602,,,,13.648836645352324
7048,99763,701176.3727,,,,13.628415719008052
7049,99764,701184.1852,,,,13.638626182180188
7050,99765,701191.9977,,,,13.628415719008052
7051,99766,701199.8102,,,,13.628415719008052
7052,99767,701207.6227,,,,13.628415719008052
7053,99768,701215.4352,,,,13.63352095059412
7054,99769,701223.2477,,,,13.628415719008052
7055,99770,701231.0602,,,,13.628415719008052
7056,99771,701238.8727,,,,13.628415719008052
7057,99772,701246.6852,,,,13.63352095059412
7058,99773,701254.4977,,,,13.628415719008052
7059,99774,701262.3102,,,,13.618205255835916
7060,99775,701270.1227,,,,13.623310487421982
7061,99776,701277.9352,,,,13.628415719008052
7062,99777,701285.7477,,,,13.628415719008052
7063,99778,701293.5602,,,,13.618205255835916
7064,99779,701301.3727,,,,13.623310487421982
7065,99780,701309.1852,,,,13.628415719008052
7066,99781,701316.9977,,,,13.618205255835916
7067,99782,701324.8102,,,,13.618205255835916
7068,99783,701332.6227,,,,13.618205255835916
7069,99784,701340.4352,,,,13.623310487421982
7070,99785,701348.2477,,,,13.623310487421982
7071,99786,701356.0602,,,,13.618205255835916
7072,99787,701363.8727,,,,13.613100024249848
7073,99788,701371.6852,,,,13.623310487421982
7074,99789,701379.4977,,,,13.623310487421982
7075,99790,701387.3102,,,,13.618205255835916
7076,99791,701395.1227,,,,13.618205255835916
7077,99792,701402.9352,,,,13.618205255835916
7078,99793,701410.7477,,,,13.623310487421982
7079,99794,701418.5602,,,,13.613100024249848
7080,99795,701426.3727,,,,13.618205255835916
7081,99796,701434.1852,,,,13.623310487421982
7082,99797,701441.9977,,,,13.618205255835916
7083,99798,701449.8102,,,,13.618205255835916
7084,99799,701457.6227,,,,13.613100024249848
7085,99800,701465.4352,,,,13.618205255835916
7086,99801,701473.2477,,,,13.618205255835916
7087,99802,701481.0602,,,,13.613100024249848
7088,99803,701488.8727,,,,13.618205255835916
7089,99804,701496.6852,,,,13.623310487421982
7090,99805,701504.4977,,,,13.613100024249848
7091,99806,701512.3102,,,,13.613100024249848
7092,99807,701520.1227,,,,13.613100024249848
7093,99808,701527.9352,,,,13.618205255835916
7094,99809,701535.7477,,,,13.618205255835916
7095,99810,701543.5602,,,,13.613100024249848
7096,99811,701551.3727,,,,13.618205255835916
7097,99812,701559.1852,,,,13.618205255835916
7098,99813,701566.9977,,,,13.618205255835916
7099,99814,701574.8102,,,,13.613100024249848
7100,99815,701582.6227,,,,13.613100024249848
7101,99816,701590.4352,,,,13.618205255835916
7102,99817,701598.2477,,,,13.618205255835916
7103,99818,701606.0602,,,,13.618205255835916
7104,99819,701613.8727,,,,13.613100024249848
7105,99820,701621.6852,,,,13.618205255835916
7106,99821,701629.4977,,,,13.613100024249848
7107,99822,701637.3102,,,,13.613100024249848
7108,99823,701645.1227,,,,13.60799479266378
7109,99824,701652.9352,,,,13.613100024249848
7110,99825,701660.7477,,,,13.60799479266378
7111,99826,701668.5602,,,,13.60799479266378
7112,99827,701676.3727,,,,13.60799479266378
7113,99828,701684.1852,,,,13.618205255835916
7114,99829,701691.9977,,,,13.60799479266378
7115,99830,701699.8102,,,,13.60799479266378
7116,99831,701707.6227,,,,13.60799479266378
7117,99832,701715.4352,,,,13.613100024249848
7118,99833,701723.2477,,,,13.60799479266378
7119,99834,701731.0602,,,,13.602889561077712
7120,99835,701738.8727,,,,13.602889561077712
7121,99836,701746.6852,,,,13.60799479266378
7122,99837,701754.4977,,,,13.60799479266378
7123,99838,701762.3102,,,,13.602889561077712
7124,99839,701770.1227,,,,13.602889561077712
7125,99840,701777.9352,,,,13.60799479266378
7126,99841,701785.7477,,,,13.602889561077712
7127,99842,701793.5602,,,,13.597784329491647
7128,99843,701801.3727,,,,13.592679097905576
7129,99844,701809.1852,,,,13.60799479266378
7130,99845,701816.9977,,,,13.597784329491647
7131,99846,701824.8102,,,,13.597784329491647
7132,99847,701832.6227,,,,13.592679097905576
7133,99848,701840.4352,,,,13.602889561077712
7134,99849,701848.2477,,,,13.597784329491647
7135,99850,701856.0602,,,,13.592679097905576
7136,99851,701863.8727,,,,13.592679097905576
7137,99852,701871.6852,,,,13.597784329491647
7138,99853,701879.4977,,,,13.58246863473344
7139,99854,701887.3102,,,,13.587573866319508
7140,99855,701895.1227,,,,13.587573866319508
7141,99856,701902.9352,,,,13.58246863473344
7142,99857,701910.7477,,,,13.58246863473344
7143,99858,701918.5602,,,,13.58246863473344
7144,99859,701926.3727,,,,13.58246863473344
7145,99860,701934.1852,,,,13.587573866319508
7146,99861,701941.9977,,,,13.577363403147372
7147,99862,701947.858457845,80.0,913.0,,
7148,99863,701949.8102,,,,13.58246863473344
7149,99864,701957.6227,,,,13.572258171561304
7150,99865,701965.4352,,,,13.577363403147372
7151,99866,701973.2477,,,,13.572258171561304
7152,99867,701981.0602,,,,13.572258171561304
7153,99868,701988.8727,,,,13.562047708389173
7154,99869,701996.6852,,,,13.567152939975236
7155,99870,702004.4977,,,,13.567152939975236
7156,99871,702012.3102,,,,13.562047708389173
7157,99872,702020.1227,,,,13.562047708389173
7158,99873,702027.9352,,,,13.567152939975236
7159,99874,702035.7477,,,,13.562047708389173
7160,99875,702043.5602,,,,13.5569424768031
7161,99876,702051.3727,,,,13.546732013630963
7162,99877,702059.1852,,,,13.551837245217037
7163,99878,702066.9977,,,,13.551837245217037
7164,99879,702074.8102,,,,13.546732013630963
7165,99880,702082.6227,,,,13.5416267820449
7166,99881,702090.4352,,,,13.546732013630963
7167,99882,702098.2477,,,,13.5416267820449
7168,99883,702106.0602,,,,13.5416267820449
7169,99884,702113.8727,,,,13.536521550458833
7170,99885,702121.6852,,,,13.536521550458833
7171,99886,702129.4977,,,,13.531416318872765
7172,99887,702137.3102,,,,13.531416318872765
7173,99888,702145.1227,,,,13.526311087286697
7174,99889,702152.9352,,,,13.531416318872765
7175,99890,702160.7477,,,,13.516100624114564
7176,99891,702168.5602,,,,13.516100624114564
7177,99892,702176.3727,,,,13.516100624114564
7178,99893,702184.1852,,,,13.521205855700629
7179,99894,702191.9977,,,,13.510995392528493
7180,99895,702199.8102,,,,13.505890160942426
7181,99896,702207.6227,,,,13.500784929356357
7182,99897,702215.4352,,,,13.510995392528493
7183,99898,702223.2477,,,,13.500784929356357
7184,99899,702231.0602,,,,13.495679697770289
7185,99900,702238.8727,,,,13.49057446618422
7186,99901,702246.6852,,,,13.495679697770289
7187,99902,702254.4977,,,,13.49057446618422
7188,99903,702262.3102,,,,13.480364003012085
7189,99904,702270.1227,,,,13.480364003012085
7190,99905,702277.9352,,,,13.485469234598153
7191,99906,702285.7477,,,,13.475258771426017
7192,99907,702293.5602,,,,13.480364003012085
7193,99908,702301.3727,,,,13.46504830825388
7194,99909,702309.1852,,,,13.475258771426017
7195,99910,702316.9977,,,,13.46504830825388
7196,99911,702324.8102,,,,13.459943076667814
7197,99912,702332.6227,,,,13.454837845081746
